,rmse,correlation,noise,line,angle,adc_q4,step_length,de_dr,hit_count,adc_sum,hull_density,adc_per_hit,curvature,max_adc_norm,scatter_momentum,LABEL
106,17.69257007024888,43.277866035235675,8,15.620771,9.832893912843598,0.119697705,170.9368,0.18359757959842682,18,5641.6147,0.04755590971605655,313.42303,61.83206,0.05555555555555555,29.243097,2
107,0.04123227947979698,99.93582492132205,1,0.5093665,2.1582173673270932,0.24508996,57.573193,2.6591973304748535,29,5303.3574,15.864125422023017,182.87439,11.5410595,0.3103448275862069,115.94188,0
108,0.11316943088421604,99.7711918426478,1,0.4864699,1.0104497529261915,0.30629033,73.47738,6.08411169052124,34,15444.617,8.528794033560569,454.25345,5.1204457,0.9411764705882353,342.91312,0
109,0.06659462663377312,99.96691901036152,2,0.5719678,0.9777173883001565,0.2026621,12.521581,2.101148843765259,56,8571.643,7.622481576278081,153.06505,12.664375,0.48,158.51927,0
110,0.03298217486213622,99.98383873867394,1,0.5377109,56.9242289961384,0.28548253,48.069443,6.609072208404541,18,9144.238,29.547260466881596,508.01324,3.5835457,0.8888888888888888,366.16125,0
111,0.8409505072411753,98.68804310196981,4,0.71062344,1.5762146660401668,0.27894938,13.81887,4.22566032409668,82,21100.453,0.8723725372060135,257.3226,21.944933,0.98,108.48424,0
112,0.5887585191461335,99.29753481750234,3,0.6631265,55.05989554122824,0.3401048,3.8978019,2.6825551986694336,74,16022.343,1.5717022108125203,216.51814,8.712481,0.98,294.0332,0
113,7.056734972899689,54.47752826385211,48,4.663111,43.06209382448182,0.17389256,15.108572,6.428010940551758,312,81830.83,0.04397433956160036,262.2783,97.44179,0.32,51.400894,1
114,8.764445351044426,35.029734539918216,33,4.481542,16.81386502664944,0.17258732,3.7492304,1.9730942249298096,226,52380.043,0.015458855468991612,231.7701,85.03548,0.04,49.471275,1
115,0.38095463438770893,96.00142365317754,7,0.8706155,2.919193762467558,0.1821249,2.311348,5.1339216232299805,63,11027.718,1.0817390242369727,175.04314,41.085045,0.02,35.62235,0
116,0.06446767136078464,99.97078489636573,2,0.6650884,0.6279845537434443,0.2835633,54.826424,6.007284164428711,17,9745.423,12.279035353710292,573.2602,10.18768,0.8823529411764706,105.536026,0
117,0.20767955827754644,99.80248180857771,4,0.6673531,7.383733995021304,0.23830986,29.793804,7.012480735778809,39,17766.924,2.555058428957154,455.56216,12.444255,0.5897435897435898,145.11284,0
118,0.31753958623531414,99.6432293800649,1,0.7615762,1.7104115920761642,0.13911499,0.16729692,3.2573516368865967,23,9378.676,2.5406873218624364,407.76852,31.024632,0.043478260869565216,31.420967,0
119,6.010033006744786,59.36212481552974,19,5.312685,28.94240384267788,0.17285717,11.127077,0.8770196437835693,67,14722.189,0.008979248004531582,219.73418,43.87036,0.32,52.67815,1
120,0.1550347320578051,99.83075931327727,7,0.5805949,16.67851015925524,0.23456976,1.0189154,2.765929698944092,120,18236.945,3.6925770093326844,151.97455,8.791933,0.02,337.08075,0
121,0.23924734528415795,98.90325693085637,2,0.49051744,92.97956440723196,0.24961272,71.007034,2.2752082347869873,190,26832.44,4.388779658737009,141.22336,5.9344063,0.12,734.4293,0
122,0.07692987537282274,99.97977328897731,1,0.4820069,0.10297589822241293,0.2540767,164.54102,3.1792590618133545,215,32987.395,8.51841791627943,153.42975,7.7702637,0.0,469.53473,0
123,0.16537112391368494,99.92172233500465,1,0.5071058,69.68860475911283,0.23981194,268.43896,3.120210886001587,99,16882.496,5.136803648703489,170.53026,9.633676,0.0,197.31601,0
124,7.034295215339274,5.178739857897976,42,4.9467826,27.72912918110174,0.20785183,2.9285848,9.385987281799316,204,67974.91,0.08595682409624955,333.21033,85.01395,0.68,47.174465,1
125,11.051171750981977,1.0377733186939533,37,7.86224,55.008178962698864,0.14754167,31.062088,5.642555236816406,141,55259.742,0.04316828053403996,391.91306,75.063774,0.3,50.82339,1
126,0.60352712014851,99.36508902900256,20,0.98303556,1.3331596102091021,0.3251389,0.06809401,2.6118884086608887,56,22403.262,1.1816641419533207,400.05826,11.467256,0.08,135.46777,0
